,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,month,day
11930,11204033,2,2017-02-06 09:07:42,2017-02-06 09:30:46,1,5.57,1,N,88,162,1,19.5,0.0,0.5,6.09,0.0,0.3,26.39,February,Monday
11931,26339355,2,2017-03-31 09:30:58,2017-03-31 09:50:50,2,2.1,1,N,107,230,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,March,Friday
11932,101821263,2,2017-12-02 01:58:07,2017-12-02 02:19:53,1,5.35,1,N,148,62,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36,December,Saturday
11933,18126391,1,2017-03-04 16:35:12,2017-03-04 16:54:03,1,1.8,1,N,234,100,4,12.5,0.0,0.5,0.0,0.0,0.3,13.3,March,Saturday
11934,89974785,1,2017-10-25 11:36:40,2017-10-25 11:41:30,1,0.5,1,N,236,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,October,Wednesday
11935,19103388,1,2017-03-07 10:20:35,2017-03-07 10:37:28,1,2.5,1,N,170,144,1,12.5,0.0,0.5,1.86,0.0,0.3,15.16,March,Tuesday
11936,103046141,2,2017-12-05 22:57:57,2017-12-05 23:09:12,5,5.67,1,N,138,95,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,December,Tuesday
11937,51905409,2,2017-06-28 07:06:49,2017-06-28 07:20:22,1,5.24,1,N,209,246,1,17.0,0.0,0.5,2.2,0.0,0.3,20.0,June,Wednesday
11938,61067493,2,2017-07-18 14:39:59,2017-07-18 14:43:57,1,0.46,1,N,236,236,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62,July,Tuesday
11939,77492987,1,2017-09-14 23:02:18,2017-09-14 23:15:53,1,7.7,1,N,138,233,1,22.0,0.5,0.5,5.8,5.76,0.3,34.86,September,Thursday
11940,35139947,1,2017-04-27 23:02:44,2017-04-27 23:05:46,2,0.6,1,N,237,141,1,4.5,0.5,0.5,1.04,0.0,0.3,6.84,April,Thursday
11941,45009776,2,2017-05-25 18:29:57,2017-05-25 18:44:00,1,1.73,1,N,264,264,1,10.5,1.0,0.5,2.46,0.0,0.3,14.76,May,Thursday
11942,35402417,2,2017-04-10 18:56:16,2017-04-10 19:21:18,1,4.5,1,N,186,87,1,19.0,1.0,0.5,4.16,0.0,0.3,24.96,April,Monday
11943,28658013,2,2017-04-06 22:58:07,2017-04-06 23:11:11,1,2.75,1,N,249,233,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,April,Thursday
11944,53771080,1,2017-06-24 04:30:20,2017-06-24 04:34:59,1,1.1,1,N,181,181,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45,June,Saturday
11945,41507681,1,2017-05-09 20:22:55,2017-05-09 20:30:50,1,1.1,1,N,170,48,1,7.0,0.5,0.5,2.05,0.0,0.3,10.35,May,Tuesday
11946,96811190,2,2017-11-15 10:40:38,2017-11-15 11:20:56,1,2.14,1,N,234,230,1,22.5,0.0,0.5,2.0,0.0,0.3,25.3,November,Wednesday
11947,96727672,1,2017-11-15 00:00:38,2017-11-15 00:22:46,1,10.2,1,N,138,144,1,30.0,0.5,0.5,6.25,0.0,0.3,37.55,November,Wednesday
11948,26487027,2,2017-03-31 17:39:18,2017-03-31 17:42:33,6,0.63,1,N,239,239,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56,March,Friday
11949,105893521,1,2017-12-14 10:10:19,2017-12-14 10:20:50,1,1.1,1,N,158,231,1,8.0,0.0,0.5,0.0,0.0,0.3,8.8,December,Thursday
11950,4703460,1,2017-01-25 01:50:29,2017-01-25 01:54:49,4,0.7,1,N,79,148,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,January,Wednesday
11951,21982696,2,2017-03-17 09:52:24,2017-03-17 10:00:19,1,0.91,1,N,238,143,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,March,Friday
11952,37455682,2,2017-05-03 08:35:05,2017-05-03 08:58:15,3,3.1,1,N,238,140,1,16.5,0.0,0.5,2.25,0.0,0.3,19.55,May,Wednesday
11953,10015158,2,2017-02-11 18:06:38,2017-02-11 18:28:15,2,6.78,1,N,263,209,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,February,Saturday
11954,60469853,2,2017-07-16 10:19:17,2017-07-16 10:24:09,2,0.97,1,N,90,114,1,5.5,0.0,0.5,0.94,0.0,0.3,7.24,July,Sunday
11955,55267612,2,2017-06-05 14:37:40,2017-06-05 15:23:23,1,9.14,1,N,138,107,1,35.0,0.0,0.5,5.0,0.0,0.3,40.8,June,Monday
11956,66984002,2,2017-08-07 22:15:46,2017-08-07 22:28:46,1,2.75,1,N,238,140,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,August,Monday
11957,97056484,2,2017-11-16 00:05:20,2017-11-16 00:14:39,1,1.43,1,N,211,224,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,November,Thursday
11958,52367345,1,2017-06-20 13:11:34,2017-06-20 13:18:58,1,0.4,1,N,100,161,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,June,Tuesday
11959,22265698,2,2017-03-18 03:15:13,2017-03-18 03:27:03,1,2.87,1,N,170,231,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,March,Saturday
11960,80191730,2,2017-09-23 23:33:58,2017-09-23 23:59:45,1,4.12,1,N,107,88,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,September,Saturday
11961,9147652,2,2017-02-14 13:47:42,2017-02-14 13:58:15,6,1.54,1,N,238,263,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,February,Tuesday
11962,101850936,1,2017-12-02 04:01:10,2017-12-02 04:14:37,1,3.4,1,N,148,37,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75,December,Saturday
11963,111672831,1,2017-01-16 16:05:26,2017-01-16 17:03:33,1,18.7,2,N,132,211,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,January,Monday
11964,10488585,2,2017-02-13 02:03:01,2017-02-13 02:11:38,6,2.1,1,N,162,224,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,February,Monday
11965,62455387,1,2017-07-22 22:44:11,2017-07-22 23:07:05,1,4.4,1,N,45,48,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,July,Saturday
11966,24394535,1,2017-03-23 21:53:27,2017-03-23 22:01:16,1,1.0,1,N,234,79,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,March,Thursday
11967,107334681,2,2017-12-18 14:53:02,2017-12-18 15:13:41,1,2.94,1,N,162,211,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36,December,Monday
11968,81478042,1,2017-09-28 09:34:35,2017-09-28 10:08:15,1,3.7,1,N,162,112,1,21.5,0.0,0.5,5.55,0.0,0.3,27.85,September,Thursday
11969,102796306,1,2017-12-05 08:23:22,2017-12-05 08:34:09,1,1.5,1,N,142,48,1,9.0,0.0,0.5,0.49,0.0,0.3,10.29,December,Tuesday
11970,7408456,1,2017-02-01 19:30:30,2017-02-01 19:41:51,2,1.8,1,N,141,170,1,9.5,1.0,0.5,1.5,0.0,0.3,12.8,February,Wednesday
11971,92379697,2,2017-11-01 18:06:28,2017-11-01 18:21:26,1,1.98,1,N,236,142,1,11.0,1.0,0.5,1.0,0.0,0.3,13.8,November,Wednesday
11972,61529110,2,2017-07-19 22:49:52,2017-07-19 23:09:07,4,3.8,1,N,49,80,1,15.5,0.5,0.5,4.2,0.0,0.3,21.0,July,Wednesday
11973,5943603,2,2017-01-28 13:40:19,2017-01-28 13:47:11,1,1.99,1,N,239,166,1,8.0,0.0,0.5,1.5,0.0,0.3,10.3,January,Saturday
11974,98660734,2,2017-11-20 21:38:53,2017-11-20 22:04:34,1,8.21,1,N,230,52,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,November,Monday
11975,46037068,2,2017-05-29 14:55:45,2017-05-29 15:26:10,1,10.01,1,N,138,79,1,31.5,0.0,0.5,4.84,0.0,0.3,37.14,May,Monday
11976,30961412,1,2017-04-16 11:18:23,2017-04-16 11:29:38,3,2.5,1,N,13,246,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,April,Sunday
11977,28866723,2,2017-04-07 15:01:34,2017-04-07 15:10:22,5,1.84,1,N,234,158,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,April,Friday
11978,61228115,1,2017-07-18 23:26:05,2017-07-18 23:52:08,1,5.2,1,N,161,65,1,21.0,0.5,0.5,4.45,0.0,0.3,26.75,July,Tuesday
11979,15392753,2,2017-02-26 00:40:04,2017-02-26 00:50:42,2,1.6,1,N,170,186,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,February,Sunday
11980,23475577,1,2017-03-21 11:41:31,2017-03-21 12:01:30,1,0.9,1,N,68,230,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3,March,Tuesday
11981,86725713,2,2017-10-14 23:40:14,2017-10-14 23:48:13,1,1.39,1,N,249,68,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,October,Saturday
11982,18672172,1,2017-03-11 17:28:44,2017-03-11 17:44:43,1,1.6,1,N,137,161,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,March,Saturday
11983,5545233,2,2017-01-27 12:45:01,2017-01-27 13:07:54,1,3.52,1,N,239,234,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3,January,Friday
11984,67987701,1,2017-08-11 12:30:51,2017-08-11 12:52:27,1,3.4,1,N,236,137,1,16.0,0.0,0.5,1.0,0.0,0.3,17.8,August,Friday
11985,72928285,2,2017-08-30 07:50:54,2017-08-30 07:56:17,6,0.79,1,N,239,143,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,August,Wednesday
11986,52527362,1,2017-06-20 21:39:46,2017-06-20 21:52:47,1,1.2,1,N,230,142,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,June,Tuesday
11987,45589187,1,2017-05-27 16:38:48,2017-05-27 16:44:53,1,0.9,1,N,229,141,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,May,Saturday
11988,23293032,2,2017-03-20 20:13:20,2017-03-20 20:22:29,2,0.75,1,N,161,170,1,7.0,0.5,0.5,1.5,0.0,0.3,9.8,March,Monday
11989,86023042,2,2017-10-12 21:37:18,2017-10-12 21:43:28,1,0.76,1,N,79,144,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,October,Thursday
11990,7678079,1,2017-02-02 15:48:50,2017-02-02 15:54:10,1,0.6,1,N,163,161,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,February,Thursday
11991,75758492,1,2017-09-09 13:41:55,2017-09-09 13:48:11,1,0.8,1,N,238,239,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,September,Saturday
11992,25444660,2,2017-03-28 16:35:04,2017-03-28 16:39:34,1,0.9,1,N,263,141,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,March,Tuesday
11993,20515262,1,2017-03-12 00:58:07,2017-03-12 01:28:56,1,9.8,1,N,148,152,1,33.0,0.5,0.5,6.85,0.0,0.3,41.15,March,Sunday
11994,95892655,2,2017-11-12 09:54:57,2017-11-12 09:56:00,1,0.39,1,N,234,234,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56,November,Sunday
11995,8579619,2,2017-02-04 23:35:34,2017-02-04 23:41:34,1,1.35,1,N,236,238,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,February,Saturday
11996,24732996,2,2017-03-24 21:43:50,2017-03-24 21:50:57,1,2.77,1,N,141,42,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,March,Friday
11997,8666714,2,2017-02-05 08:32:16,2017-02-05 08:35:26,1,0.81,1,N,262,263,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,February,Sunday
11998,42795533,1,2017-05-13 09:49:57,2017-05-13 09:56:55,3,1.0,1,N,161,100,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,May,Saturday
11999,85105092,2,2017-10-10 06:21:52,2017-10-10 06:35:44,1,2.93,1,N,161,158,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,October,Tuesday
12000,66735979,1,2017-08-07 01:58:16,2017-08-07 02:25:30,3,17.0,2,N,132,170,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,August,Monday
12001,86948142,2,2017-10-15 17:01:48,2017-10-15 17:13:39,1,1.66,1,N,90,79,1,9.5,0.0,0.5,1.54,0.0,0.3,11.84,October,Sunday
12002,92082867,2,2017-10-31 19:06:47,2017-10-31 19:19:32,1,1.91,1,N,45,66,1,9.0,1.0,0.5,3.0,0.0,0.3,13.8,October,Tuesday
12003,48235803,1,2017-06-11 15:34:44,2017-06-11 15:37:46,1,0.5,1,N,237,161,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,June,Sunday
12004,18683236,1,2017-03-06 01:43:45,2017-03-06 01:49:15,1,1.0,1,N,95,95,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,March,Monday
12005,83677537,1,2017-10-05 13:12:18,2017-10-05 13:17:45,1,0.7,1,N,166,166,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,October,Thursday
12006,21139575,2,2017-03-13 21:58:55,2017-03-13 22:10:44,2,1.71,1,N,256,37,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,March,Monday
12007,31731495,1,2017-04-18 18:09:12,2017-04-18 18:11:13,1,0.4,1,N,141,141,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3,April,Tuesday
12008,108471268,2,2017-12-21 22:18:11,2017-12-21 22:35:08,1,6.21,1,N,48,116,1,20.0,0.5,0.5,1.0,0.0,0.3,22.3,December,Thursday
12009,59040546,2,2017-07-11 17:18:17,2017-07-11 17:26:32,1,0.78,1,N,162,141,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8,July,Tuesday
12010,1203177,2,2017-01-05 05:36:42,2017-01-05 05:40:27,1,1.19,1,N,48,142,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,January,Thursday
12011,47649378,2,2017-06-02 18:13:32,2017-06-02 18:29:41,1,1.68,1,N,87,211,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96,June,Friday
12012,87067047,2,2017-10-16 07:20:18,2017-10-16 07:28:11,1,1.81,1,N,186,79,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,October,Monday
12013,19129357,1,2017-03-07 11:54:50,2017-03-07 12:16:49,1,2.1,1,N,140,230,1,14.5,0.0,0.5,4.55,0.0,0.3,19.85,March,Tuesday
12014,83473063,2,2017-10-04 19:15:01,2017-10-04 19:20:28,2,0.59,1,N,142,142,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,October,Wednesday
12015,65117752,2,2017-08-01 12:02:26,2017-08-01 12:14:29,5,2.34,1,N,237,146,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,August,Tuesday
12016,20594633,1,2017-03-12 09:25:38,2017-03-12 09:29:56,1,1.3,1,N,43,239,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,March,Sunday
12017,79933289,1,2017-09-23 05:01:28,2017-09-23 05:06:05,1,0.7,1,N,24,238,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,September,Saturday
12018,81394463,1,2017-09-27 23:53:04,2017-09-27 23:58:23,1,1.0,1,N,48,246,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,September,Wednesday
12019,5580108,1,2017-01-27 14:41:38,2017-01-27 14:48:59,2,1.1,1,N,100,163,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,January,Friday
12020,36111412,2,2017-04-12 20:09:55,2017-04-12 20:17:50,1,1.52,1,N,238,236,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,April,Wednesday
12021,34343210,2,2017-04-25 19:40:37,2017-04-25 20:08:54,2,4.62,1,N,231,189,1,20.5,1.0,0.5,4.46,0.0,0.3,26.76,April,Tuesday
12022,61035256,2,2017-07-18 12:58:59,2017-07-18 13:13:39,2,2.23,1,N,43,237,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,July,Tuesday
12023,74344265,2,2017-09-04 22:06:59,2017-09-04 22:34:44,2,12.61,2,N,93,87,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,September,Monday
12024,33075988,2,2017-04-22 03:46:10,2017-04-22 03:53:32,1,1.43,1,N,246,90,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,April,Saturday
12025,72793165,2,2017-08-29 17:01:42,2017-08-29 17:58:59,6,16.4,1,N,138,261,1,49.0,1.0,0.5,14.14,5.76,0.3,70.7,August,Tuesday
12026,37293755,1,2017-05-02 19:30:23,2017-05-02 19:33:50,2,0.3,1,N,236,141,1,4.0,1.0,0.5,0.87,0.0,0.3,6.67,May,Tuesday
12027,75902391,2,2017-09-09 22:54:04,2017-09-09 22:56:35,1,0.22,1,N,230,230,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,September,Saturday
12028,105552206,2,2017-12-13 11:55:04,2017-12-13 12:09:20,1,2.5,1,N,161,211,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,December,Wednesday
12029,109328046,2,2017-12-25 12:31:31,2017-12-25 12:39:38,1,2.48,1,N,142,75,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,December,Monday
12030,48393630,1,2017-06-04 17:21:12,2017-06-04 17:49:37,1,1.9,1,N,186,233,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8,June,Sunday
12031,30812589,1,2017-04-15 21:49:40,2017-04-15 22:05:40,2,4.2,1,N,142,74,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,April,Saturday
12032,54092613,1,2017-06-25 04:38:28,2017-06-25 04:49:26,2,2.8,1,N,48,231,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,June,Sunday
12033,33025824,2,2017-04-22 00:06:58,2017-04-22 00:23:58,2,2.37,1,N,107,79,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,April,Saturday
12034,108978376,1,2017-12-23 16:44:55,2017-12-23 16:59:44,3,2.3,1,N,114,100,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,December,Saturday
12035,35583201,1,2017-04-11 11:45:20,2017-04-11 12:01:32,1,2.2,1,N,229,234,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,April,Tuesday
12036,23324990,1,2017-03-20 22:08:38,2017-03-20 22:14:31,2,0.7,1,N,68,249,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,March,Monday
12037,34045991,2,2017-04-24 22:37:00,2017-04-24 23:03:44,5,7.57,1,N,151,45,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,April,Monday
12038,33074561,2,2017-04-22 03:35:35,2017-04-22 03:47:09,1,2.62,1,N,79,100,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3,April,Saturday
12039,106368125,2,2017-12-15 16:48:43,2017-12-15 16:52:53,1,0.61,1,N,236,236,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16,December,Friday
12040,21349387,1,2017-03-15 10:42:45,2017-03-15 11:08:01,1,0.8,1,N,237,163,1,15.0,0.0,0.5,4.7,0.0,0.3,20.5,March,Wednesday
12041,70603375,1,2017-08-21 10:22:17,2017-08-21 10:39:05,2,2.4,1,N,125,164,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3,August,Monday
12042,74836268,1,2017-09-06 17:55:25,2017-09-06 18:04:47,1,1.3,1,N,142,143,1,7.5,1.0,0.5,1.85,0.0,0.3,11.15,September,Wednesday
12043,104343270,1,2017-12-09 16:05:05,2017-12-09 16:33:33,4,4.8,1,N,186,43,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95,December,Saturday
12044,108474178,2,2017-12-21 22:54:25,2017-12-21 22:58:13,6,0.55,1,N,161,161,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,December,Thursday
12045,68122124,1,2017-08-11 21:12:30,2017-08-11 21:30:33,1,1.3,1,N,100,230,1,11.5,0.5,0.5,1.5,0.0,0.3,14.3,August,Friday
12046,51095306,2,2017-06-16 18:52:39,2017-06-16 19:15:48,1,7.12,1,N,79,129,1,23.0,1.0,0.5,6.11,5.76,0.3,36.67,June,Friday
12047,51309005,2,2017-06-17 11:21:17,2017-06-17 11:54:04,2,10.84,1,N,138,162,2,33.0,0.0,0.5,0.0,5.76,0.3,39.56,June,Saturday
12048,9119540,2,2017-02-08 21:52:47,2017-02-08 21:59:48,1,1.08,1,N,234,170,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,February,Wednesday
12049,93033170,1,2017-11-03 17:20:07,2017-11-03 18:17:03,1,9.9,1,N,138,249,1,40.5,1.0,0.5,8.0,5.76,0.3,56.06,November,Friday
12050,4324113,2,2017-01-23 22:42:50,2017-01-23 22:49:55,2,1.07,1,N,230,233,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,January,Monday
12051,31199511,2,2017-04-17 07:31:33,2017-04-17 07:54:55,1,7.96,1,N,239,65,1,25.0,0.0,0.5,2.0,0.0,0.3,27.8,April,Monday
12052,19410385,1,2017-03-08 07:57:49,2017-03-08 08:59:26,1,20.4,2,N,239,132,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,March,Wednesday
12053,102173479,1,2017-12-03 01:32:49,2017-12-03 01:39:48,1,1.6,1,N,48,68,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,December,Sunday
12054,27751187,2,2017-04-04 13:02:21,2017-04-04 13:08:39,2,1.35,1,N,239,43,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,April,Tuesday
12055,90564540,2,2017-10-27 00:02:12,2017-10-27 00:15:15,1,2.56,1,N,230,158,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,October,Friday
12056,112546782,2,2017-01-06 01:58:24,2017-01-06 02:15:09,2,5.89,1,N,249,75,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,January,Friday
12057,103988294,1,2017-12-08 16:06:08,2017-12-08 16:26:40,2,2.1,1,N,161,263,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8,December,Friday
12058,46552533,1,2017-05-31 11:46:40,2017-05-31 11:50:49,1,0.6,1,N,140,141,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,May,Wednesday
12059,80682642,2,2017-09-25 18:09:14,2017-09-25 18:59:47,1,10.74,1,N,88,42,2,38.5,1.0,0.5,0.0,0.0,0.3,40.3,September,Monday
12060,87628859,2,2017-10-17 22:48:29,2017-10-17 22:55:11,1,1.58,1,N,246,164,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,October,Tuesday
12061,101789123,1,2017-12-01 23:33:38,2017-12-01 23:46:00,2,1.7,1,N,116,42,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3,December,Friday
12062,9918472,1,2017-02-11 13:23:27,2017-02-11 13:38:40,1,1.9,1,N,162,142,1,11.5,0.0,0.5,3.0,0.0,0.3,15.3,February,Saturday
12063,32461539,1,2017-04-28 21:02:58,2017-04-28 21:19:49,1,3.2,1,N,233,148,1,14.0,0.5,0.5,0.1,0.0,0.3,15.4,April,Friday
12064,50873480,2,2017-06-16 02:54:03,2017-06-16 03:02:57,1,2.71,1,N,79,100,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,June,Friday
12065,46339788,2,2017-05-30 17:42:36,2017-05-30 18:01:27,1,1.21,1,N,163,229,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8,May,Tuesday
12066,73556143,1,2017-09-01 13:08:37,2017-09-01 13:21:22,1,0.7,1,N,164,186,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,September,Friday
12067,10429108,2,2017-02-12 19:12:59,2017-02-12 19:34:47,3,7.43,1,N,138,255,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,February,Sunday
12068,39249832,2,2017-05-21 18:47:59,2017-05-21 19:04:14,1,2.07,1,N,4,158,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3,May,Sunday
12069,76248594,2,2017-09-11 07:16:55,2017-09-11 07:36:19,1,2.34,1,N,239,162,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8,September,Monday
12070,23779271,2,2017-03-22 10:26:34,2017-03-22 10:42:28,1,2.28,1,N,142,236,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,March,Wednesday
12071,38242703,2,2017-05-21 10:45:14,2017-05-21 10:56:00,2,1.54,1,N,161,246,1,9.0,0.0,0.5,3.0,0.0,0.3,12.8,May,Sunday
12072,19678868,2,2017-03-08 21:36:38,2017-03-08 22:00:11,1,4.37,1,N,79,142,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,March,Wednesday
12073,95791605,2,2017-11-11 23:34:35,2017-11-11 23:56:23,1,2.61,1,N,186,79,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,November,Saturday
12074,27518308,2,2017-04-03 18:34:46,2017-04-03 18:48:58,6,1.82,1,N,41,116,1,11.0,1.0,0.5,1.5,0.0,0.3,14.3,April,Monday
12075,55844740,2,2017-06-08 20:12:09,2017-06-08 20:15:13,1,0.52,1,N,143,239,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,June,Thursday
12076,91969593,2,2017-10-31 12:19:25,2017-10-31 12:30:07,2,0.57,1,N,234,234,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,October,Tuesday
12077,33123545,1,2017-04-22 10:08:23,2017-04-22 10:28:49,1,5.2,1,N,231,255,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95,April,Saturday
12078,73270276,2,2017-08-31 12:50:10,2017-08-31 12:57:09,1,1.41,1,N,43,263,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,August,Thursday
12079,25971400,1,2017-03-30 21:15:37,2017-03-30 21:25:35,1,1.8,1,N,162,141,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,March,Thursday
12080,62347574,2,2017-07-22 15:28:21,2017-07-22 15:38:50,1,1.64,1,N,107,186,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,July,Saturday
12081,90394410,2,2017-10-26 16:53:36,2017-10-26 17:03:45,1,0.99,1,N,262,236,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8,October,Thursday
12082,23143808,1,2017-03-20 10:28:30,2017-03-20 10:41:41,1,1.1,1,N,140,162,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,March,Monday
12083,43100317,1,2017-05-14 01:34:39,2017-05-14 01:41:06,1,0.8,1,N,234,249,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,May,Sunday
12084,7902003,2,2017-02-03 07:51:16,2017-02-03 08:04:24,1,1.09,1,N,137,161,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,February,Friday
12085,104506140,2,2017-12-10 00:46:28,2017-12-10 01:08:42,1,1.88,1,N,79,148,1,14.0,0.5,0.5,1.0,0.0,0.3,16.3,December,Sunday
12086,74281597,2,2017-09-04 17:41:19,2017-09-04 17:51:15,4,1.63,1,N,234,230,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,September,Monday
12087,49856805,1,2017-06-12 22:38:37,2017-06-12 22:43:29,1,0.9,1,N,224,107,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8,June,Monday
12088,28572567,2,2017-04-06 19:02:57,2017-04-06 19:19:03,1,2.4,1,N,239,262,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3,April,Thursday
12089,52098872,1,2017-06-19 16:46:27,2017-06-19 16:51:07,1,0.6,1,N,262,141,1,5.0,1.0,0.5,1.35,0.0,0.3,8.15,June,Monday
12090,43331313,1,2017-05-14 19:58:14,2017-05-14 20:11:09,1,2.3,1,N,68,162,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,May,Sunday
